,Open,High,Low,Adj Close,RSI,EMAF,EMAM,EMAS,Target,TargetClass,TargetNextClose
1461,1574.1500244140625,1581.8699951171875,1572.3599853515625,1580.43994140625,64.15632201950133,1559.0246199855412,1522.8550968989152,1506.3583233091265,4.050048828125,1,1585.1300048828125
1462,1581.0799560546875,1587.5400390625,1581.0799560546875,1585.1300048828125,65.80891746342037,1561.5108471186147,1524.0882633936458,1507.4016568399038,-0.6199951171875,0,1584.3800048828125
1463,1585.0,1587.0,1581.949951171875,1584.3800048828125,65.29313417557763,1563.6888621437763,1525.2821592647185,1508.4212376086841,-1.969970703125,0,1582.6500244140625
1464,1584.6199951171875,1587.760009765625,1581.8299560546875,1582.6500244140625,64.05244948852341,1565.4946871218988,1526.4181565944084,1509.4044003478282,-9.760009765625,0,1571.989990234375
1465,1581.75,1581.75,1568.300048828125,1571.989990234375,56.91268915930261,1566.1132874183252,1527.3205691417345,1510.233348558246,-6.5,0,1565.449951171875
1466,1571.949951171875,1577.4100341796875,1564.25,1565.449951171875,53.027317923459854,1566.050112537711,1528.0756064096581,1510.9646942882277,9.2099609375,1,1575.510009765625
1467,1566.300048828125,1577.1800537109375,1566.300048828125,1575.510009765625,57.77789812561888,1566.9510551308456,1529.0149015256177,1511.819599128988,-11.659912109375,0,1563.0400390625
1468,1574.699951171875,1574.699951171875,1554.4300537109375,1563.0400390625,50.93631004359397,1566.578577410051,1529.6886666253579,1512.4980155519488,11.699951171875,1,1575.3499755859375
1469,1563.6500244140625,1580.780029296875,1563.6500244140625,1575.3499755859375,56.397197109644665,1567.4139486648974,1530.592850961211,1513.3304918437898,5.25,1,1580.550048828125
1470,1575.300048828125,1583.3499755859375,1571.489990234375,1580.550048828125,58.488368647953926,1568.6650058233,1531.5821024041202,1514.2208171018603,3.4000244140625,1,1584.5999755859375
1471,1581.199951171875,1586.06005859375,1580.760009765625,1584.5999755859375,60.08573425041567,1570.1826219911702,1532.6319612790076,1515.1529913864176,3.9599609375,1,1588.739990234375
1472,1584.780029296875,1594.1099853515625,1584.780029296875,1588.739990234375,61.69991511890419,1571.9499903952849,1533.7430113573319,1516.1276536228145,-0.010009765625,0,1588.52001953125
1473,1588.530029296875,1591.4000244140625,1585.449951171875,1588.52001953125,61.55819349950449,1573.528088408234,1534.8277045884986,1517.08649290637,-2.7999267578125,0,1585.6800537109375
1474,1588.47998046875,1592.18994140625,1584.1500244140625,1585.6800537109375,59.66251540023434,1574.685418437063,1535.8346817988438,1517.9950168905366,9.3900146484375,1,1595.72998046875
1475,1586.3399658203125,1596.530029296875,1586.3399658203125,1595.72998046875,63.87987799404958,1576.6896624400808,1537.0207273170597,1519.0246190571356,11.070068359375,1,1607.6400146484375
1476,1596.5699462890625,1608.56005859375,1596.5699462890625,1607.6400146484375,68.11298571269438,1579.637315031353,1538.419129046394,1520.198332906027,0.3900146484375,1,1608.3599853515625
1477,1607.969970703125,1611.5799560546875,1605.72998046875,1608.3599853515625,68.35320335926083,1582.3728074428013,1539.8040964979814,1521.3660369119282,8.7099609375,1,1617.25
1478,1608.5400390625,1618.6700439453125,1608.5400390625,1617.25,71.22141601667003,1585.694444829201,1541.337678745546,1522.6360231779954,-6.47998046875,0,1610.050048828125
1479,1616.530029296875,1616.530029296875,1606.989990234375,1610.050048828125,66.02858843755524,1588.014026162432,1542.6983197372804,1523.7938248422356,1.239990234375,1,1610.699951171875
1480,1609.4599609375,1612.81005859375,1605.4300537109375,1610.699951171875,66.26645699085819,1590.1745904490456,1544.0448866963811,1524.9448993631581,-2.5,0,1608.3800048828125
1481,1610.8800048828125,1610.8800048828125,1601.969970703125,1608.3800048828125,64.53810304663628,1591.9084394427375,1545.318849432746,1526.0500000985178,-5.070068359375,0,1603.0799560546875
1482,1608.1500244140625,1608.1500244140625,1596.469970703125,1603.0799560546875,60.66514043114797,1592.9723934057804,1546.4626337222894,1527.0702644158182,-6.2899169921875,0,1597.1500244140625
1483,1603.43994140625,1605.1700439453125,1591.6800537109375,1597.1500244140625,56.593873583817704,1593.3702630256169,1547.4663444290572,1527.9984731575169,-1.7900390625,0,1593.510009765625
1484,1595.300048828125,1600.449951171875,1589.6500244140625,1593.510009765625,54.201556257418936,1593.383572238951,1548.3781001782963,1528.8661756291476,2.179931640625,1,1596.93994140625
1485,1594.760009765625,1601.5400390625,1594.760009765625,1596.93994140625,56.07610098031519,1593.722274064408,1549.3397207966716,1529.7678149109638,6.1700439453125,1,1602.6199951171875
1486,1596.449951171875,1605.0899658203125,1591.1300048828125,1602.6199951171875,59.050018994145255,1594.5696760694345,1550.3947757337114,1530.7327444501193,0.6400146484375,1,1603.260009765625
1487,1602.6199951171875,1605.739990234375,1596.989990234375,1603.260009765625,59.38202585691844,1595.397326897643,1551.4416120511748,1531.6933704807884,7.260009765625,1,1611.47998046875
1488,1604.219970703125,1613.1700439453125,1604.219970703125,1611.47998046875,63.4588260842693,1596.9290081901295,1552.6304906337011,1532.7501467720197,0.9600830078125,1,1612.4200439453125
1489,1611.4599609375,1614.300048828125,1607.3599853515625,1612.4200439453125,63.902767044848815,1598.4043449287183,1553.814442184426,1533.805377198156,-9.530029296875,0,1602.3299560546875
1490,1611.8599853515625,1612.3199462890625,1600.969970703125,1602.3299560546875,56.06906532068596,1598.778212655001,1554.7751454293816,1534.7129875141366,8.5299072265625,1,1610.8399658203125
1491,1602.31005859375,1614.449951171875,1602.31005859375,1610.8399658203125,60.45023076773841,1599.9269510516974,1555.8853398925683,1535.7212918625628,0.9100341796875,1,1611.8800048828125
1492,1610.969970703125,1614.699951171875,1610.3299560546875,1611.8800048828125,60.960044281038265,1601.0653371308513,1556.9941451398997,1536.7300165383276,11.6199951171875,1,1624.280029296875
1493,1612.6600341796875,1626.4100341796875,1612.6600341796875,1624.280029296875,66.47969354323689,1603.276260194282,1558.3265388855823,1537.8896193563216,-0.989990234375,0,1623.3299560546875
1494,1624.3199462890625,1629.72998046875,1622.010009765625,1623.3299560546875,65.71695209246526,1605.186135990511,1559.6137352651685,1539.0212794450417,-4.1199951171875,0,1617.52001953125
